#,MSlice,Slice,of,workspace,"__sE76T1p6sub"
#,(Energy,Transfer,(meV)),($|Q|$,($\mathrm{\AA}^{-1}$)),(Signal),(Error)
E,Q,S,S_E
-1.571428571e+00,4.244897959e-01,2.881643251e-01,4.844541994e-03
6.122448980e-02,4.244897959e-01,3.220382980e-01,5.115823789e-03
1.693877551e+00,4.244897959e-01,1.833382512e-01,3.903042111e-03
3.326530612e+00,4.244897959e-01,4.635098645e-02,2.215662697e-03
4.959183673e+00,4.244897959e-01,3.269103098e-03,1.018187603e-03
6.591836735e+00,4.244897959e-01,9.773173178e-04,1.220322811e-03
8.224489796e+00,4.244897959e-01,nan,nan
9.857142857e+00,4.244897959e-01,nan,nan
1.148979592e+01,4.244897959e-01,nan,nan
1.312244898e+01,4.244897959e-01,nan,nan
1.475510204e+01,4.244897959e-01,nan,nan
1.638775510e+01,4.244897959e-01,nan,nan
1.802040816e+01,4.244897959e-01,nan,nan
1.965306122e+01,4.244897959e-01,nan,nan
2.128571429e+01,4.244897959e-01,nan,nan
2.291836735e+01,4.244897959e-01,nan,nan
2.455102041e+01,4.244897959e-01,nan,nan
2.618367347e+01,4.244897959e-01,nan,nan
2.781632653e+01,4.244897959e-01,nan,nan
2.944897959e+01,4.244897959e-01,nan,nan
3.108163265e+01,4.244897959e-01,nan,nan
3.271428571e+01,4.244897959e-01,nan,nan
3.434693878e+01,4.244897959e-01,nan,nan
3.597959184e+01,4.244897959e-01,nan,nan
3.761224490e+01,4.244897959e-01,nan,nan
3.924489796e+01,4.244897959e-01,nan,nan
4.087755102e+01,4.244897959e-01,nan,nan
4.251020408e+01,4.244897959e-01,nan,nan
4.414285714e+01,4.244897959e-01,nan,nan
4.577551020e+01,4.244897959e-01,nan,nan
4.740816327e+01,4.244897959e-01,nan,nan
4.904081633e+01,4.244897959e-01,nan,nan
5.067346939e+01,4.244897959e-01,nan,nan
5.230612245e+01,4.244897959e-01,nan,nan
5.393877551e+01,4.244897959e-01,nan,nan
5.557142857e+01,4.244897959e-01,nan,nan
5.720408163e+01,4.244897959e-01,nan,nan
5.883673469e+01,4.244897959e-01,nan,nan
6.046938776e+01,4.244897959e-01,nan,nan
6.210204082e+01,4.244897959e-01,nan,nan
6.373469388e+01,4.244897959e-01,nan,nan
6.536734694e+01,4.244897959e-01,nan,nan
6.700000000e+01,4.244897959e-01,nan,nan
-1.300000000e+01,4.775510204e-01,nan,nan
-1.136734694e+01,4.775510204e-01,nan,nan
-9.734693878e+00,4.775510204e-01,-2.341586771e-04,6.197233965e-04
-8.102040816e+00,4.775510204e-01,-1.612981703e-04,3.046698695e-04
-6.469387755e+00,4.775510204e-01,2.778116451e-03,5.207131675e-04
-4.836734694e+00,4.775510204e-01,3.223617439e-02,1.449297567e-03
-3.204081633e+00,4.775510204e-01,1.407713533e-01,2.950886889e-03
-1.571428571e+00,4.775510204e-01,2.982388804e-01,4.231453482e-03
6.122448980e-02,4.775510204e-01,3.355326469e-01,4.427964603e-03
1.693877551e+00,4.775510204e-01,1.848166140e-01,3.326787569e-03
3.326530612e+00,4.775510204e-01,4.524238175e-02,1.705651277e-03
4.959183673e+00,4.775510204e-01,4.054180336e-03,6.538160739e-04
6.591836735e+00,4.775510204e-01,1.240792549e-03,5.712895712e-04
8.224489796e+00,4.775510204e-01,1.196543166e-03,9.465037744e-04
9.857142857e+00,4.775510204e-01,1.260815224e-03,8.553895299e-03
1.148979592e+01,4.775510204e-01,nan,nan
1.312244898e+01,4.775510204e-01,nan,nan
1.475510204e+01,4.775510204e-01,nan,nan
1.638775510e+01,4.775510204e-01,nan,nan
1.802040816e+01,4.775510204e-01,nan,nan
1.965306122e+01,4.775510204e-01,nan,nan
2.128571429e+01,4.775510204e-01,nan,nan
2.291836735e+01,4.775510204e-01,nan,nan
2.455102041e+01,4.775510204e-01,nan,nan
2.618367347e+01,4.775510204e-01,nan,nan
2.781632653e+01,4.775510204e-01,nan,nan
2.944897959e+01,4.775510204e-01,nan,nan
3.108163265e+01,4.775510204e-01,nan,nan
3.271428571e+01,4.775510204e-01,nan,nan
3.434693878e+01,4.775510204e-01,nan,nan
3.597959184e+01,4.775510204e-01,nan,nan
3.761224490e+01,4.775510204e-01,nan,nan
3.924489796e+01,4.775510204e-01,nan,nan
4.087755102e+01,4.775510204e-01,nan,nan
4.251020408e+01,4.775510204e-01,nan,nan
4.414285714e+01,4.775510204e-01,nan,nan
4.577551020e+01,4.775510204e-01,nan,nan
4.740816327e+01,4.775510204e-01,nan,nan
4.904081633e+01,4.775510204e-01,nan,nan
5.067346939e+01,4.775510204e-01,nan,nan
5.230612245e+01,4.775510204e-01,nan,nan
5.393877551e+01,4.775510204e-01,nan,nan
5.557142857e+01,4.775510204e-01,nan,nan
5.720408163e+01,4.775510204e-01,nan,nan
5.883673469e+01,4.775510204e-01,nan,nan
6.046938776e+01,4.775510204e-01,nan,nan
6.210204082e+01,4.775510204e-01,nan,nan
6.373469388e+01,4.775510204e-01,nan,nan
6.536734694e+01,4.775510204e-01,nan,nan
6.700000000e+01,4.775510204e-01,nan,nan
-1.300000000e+01,5.306122449e-01,-1.668256798e-04,7.809163111e-03
-1.136734694e+01,5.306122449e-01,2.424593866e-04,5.502327058e-04
-9.734693878e+00,5.306122449e-01,-8.359374664e-05,2.466393650e-04
-8.102040816e+00,5.306122449e-01,5.011299617e-04,2.611001763e-04
-6.469387755e+00,5.306122449e-01,2.800761914e-03,4.388145579e-04
-4.836734694e+00,5.306122449e-01,3.299633293e-02,1.181287780e-03
-3.204081633e+00,5.306122449e-01,1.376110646e-01,2.290366072e-03
-1.571428571e+00,5.306122449e-01,2.872029607e-01,3.163895993e-03
6.122448980e-02,5.306122449e-01,3.287047487e-01,3.307878000e-03
1.693877551e+00,5.306122449e-01,1.934989412e-01,2.560853053e-03
3.326530612e+00,5.306122449e-01,4.813696246e-02,1.367550734e-03
4.959183673e+00,5.306122449e-01,3.971996079e-03,5.278542215e-04
6.591836735e+00,5.306122449e-01,1.409807972e-03,4.293405717e-04
8.224489796e+00,5.306122449e-01,9.707586906e-04,4.263060579e-04
9.857142857e+00,5.306122449e-01,2.984907240e-04,6.324788063e-04
1.148979592e+01,5.306122449e-01,8.408467064e-04,5.912051608e-03
1.312244898e+01,5.306122449e-01,nan,nan
1.475510204e+01,5.306122449e-01,nan,nan
1.638775510e+01,5.306122449e-01,nan,nan
1.802040816e+01,5.306122449e-01,nan,nan
1.965306122e+01,5.306122449e-01,nan,nan
2.128571429e+01,5.306122449e-01,nan,nan
2.291836735e+01,5.306122449e-01,nan,nan
2.455102041e+01,5.306122449e-01,nan,nan
2.618367347e+01,5.306122449e-01,nan,nan
2.781632653e+01,5.306122449e-01,nan,nan
2.944897959e+01,5.306122449e-01,nan,nan
3.108163265e+01,5.306122449e-01,nan,nan
3.271428571e+01,5.306122449e-01,nan,nan
3.434693878e+01,5.306122449e-01,nan,nan
3.597959184e+01,5.306122449e-01,nan,nan
3.761224490e+01,5.306122449e-01,nan,nan
3.924489796e+01,5.306122449e-01,nan,nan
4.087755102e+01,5.306122449e-01,nan,nan
4.251020408e+01,5.306122449e-01,nan,nan
4.414285714e+01,5.306122449e-01,nan,nan
4.577551020e+01,5.306122449e-01,nan,nan
